name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
Koenig_Elizabeth_32586_Plateau_0,myself,they/them/their,99,Person,Koenig_Elizabeth_32586_Plateau,,,,,,Koenig_Elizabeth_32586_Plateau_0
Koenig_Elizabeth_32586_Plateau_0@EVT_Koenig_Elizabeth_32586_Plateau_1,myself,they/them/their,99,Occurrence,Koenig_Elizabeth_32586_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_Elizabeth_32586_Plateau_1,45.06081,4.302941,961,Koenig_Elizabeth_32586_Plateau_0
Koenig_Elizabeth_32586_Plateau_9,La Guespy,,0,Person,Koenig_Elizabeth_32586_Plateau,,,,,,Koenig_Elizabeth_32586_Plateau_9
Koenig_Elizabeth_32586_Plateau_9@EVT_Koenig_Elizabeth_32586_Plateau_1,La Guespy,,0,Occurrence,Koenig_Elizabeth_32586_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_Elizabeth_32586_Plateau_1,45.06081,4.302941,961,Koenig_Elizabeth_32586_Plateau_9
Koenig_Elizabeth_32586_Plateau_0@EVT_Koenig_Elizabeth_32586_Plateau_2,myself,they/them/their,99,Occurrence,Koenig_Elizabeth_32586_Plateau,La Guespy,EVT_Koenig_Elizabeth_32586_Plateau_2,45.062374,4.312919,1006,Koenig_Elizabeth_32586_Plateau_0
Koenig_Elizabeth_32586_Plateau_9@EVT_Koenig_Elizabeth_32586_Plateau_2,La Guespy,,0,Occurrence,Koenig_Elizabeth_32586_Plateau,La Guespy,EVT_Koenig_Elizabeth_32586_Plateau_2,45.062374,4.312919,1006,Koenig_Elizabeth_32586_Plateau_9
Koenig_Elizabeth_32586_Plateau_0@EVT_Koenig_Elizabeth_32586_Plateau_3,myself,they/them/their,99,Occurrence,Koenig_Elizabeth_32586_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_Elizabeth_32586_Plateau_3,45.06081,4.302941,961,Koenig_Elizabeth_32586_Plateau_0
Koenig_Elizabeth_32586_Plateau_9@EVT_Koenig_Elizabeth_32586_Plateau_3,La Guespy,,0,Occurrence,Koenig_Elizabeth_32586_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_Elizabeth_32586_Plateau_3,45.06081,4.302941,961,Koenig_Elizabeth_32586_Plateau_9
Koenig_Elizabeth_32586_Plateau_154,We,,0,Person,Koenig_Elizabeth_32586_Plateau,,,,,,Koenig_Elizabeth_32586_Plateau_154
Koenig_Elizabeth_32586_Plateau_154@EVT_Koenig_Elizabeth_32586_Plateau_4,We,,0,Occurrence,Koenig_Elizabeth_32586_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_Elizabeth_32586_Plateau_4,45.06081,4.302941,961,Koenig_Elizabeth_32586_Plateau_154
Koenig_Elizabeth_32586_Plateau_9@EVT_Koenig_Elizabeth_32586_Plateau_4,La Guespy,,0,Occurrence,Koenig_Elizabeth_32586_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_Elizabeth_32586_Plateau_4,45.06081,4.302941,961,Koenig_Elizabeth_32586_Plateau_9
Koenig_Elizabeth_32586_Plateau_154@EVT_Koenig_Elizabeth_32586_Plateau_5,We,,0,Occurrence,Koenig_Elizabeth_32586_Plateau,La Guespy,EVT_Koenig_Elizabeth_32586_Plateau_5,45.062374,4.312919,1006,Koenig_Elizabeth_32586_Plateau_154
Koenig_Elizabeth_32586_Plateau_9@EVT_Koenig_Elizabeth_32586_Plateau_5,La Guespy,,0,Occurrence,Koenig_Elizabeth_32586_Plateau,La Guespy,EVT_Koenig_Elizabeth_32586_Plateau_5,45.062374,4.312919,1006,Koenig_Elizabeth_32586_Plateau_9
Koenig_Elizabeth_32586_Plateau_154@EVT_Koenig_Elizabeth_32586_Plateau_6,We,,0,Occurrence,Koenig_Elizabeth_32586_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_Elizabeth_32586_Plateau_6,45.06081,4.302941,961,Koenig_Elizabeth_32586_Plateau_154
Koenig_Elizabeth_32586_Plateau_9@EVT_Koenig_Elizabeth_32586_Plateau_6,La Guespy,,0,Occurrence,Koenig_Elizabeth_32586_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_Elizabeth_32586_Plateau_6,45.06081,4.302941,961,Koenig_Elizabeth_32586_Plateau_9
