name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0,mine,they/them/their,108,Person,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,,,,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0@EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_1,mine,they/them/their,108,Occurrence,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,Le Chambon-sur-Lignon,EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_1,45.06081,4.302941,961,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_35,Andre Trocme,he/him/his,2,Person,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,,,,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_35
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_35@EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_1,Andre Trocme,he/him/his,2,Occurrence,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,Le Chambon-sur-Lignon,EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_1,45.06081,4.302941,961,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_35
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0@EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_2,mine,they/them/their,108,Occurrence,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,Le Chambon-sur-Lignon,EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_2,45.06081,4.302941,961,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_36,Magda Grilli,,0,Person,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,,,,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_36
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_36@EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_2,Magda Grilli,,0,Occurrence,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,Le Chambon-sur-Lignon,EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_2,45.06081,4.302941,961,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_36
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0@EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_3,mine,they/them/their,108,Occurrence,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,Le Chambon-sur-Lignon,EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_3,45.06081,4.302941,961,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_37,Jews,they/them/their,8,Person,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,,,,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_37
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_37@EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_3,Jews,they/them/their,8,Occurrence,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,Le Chambon-sur-Lignon,EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_3,45.06081,4.302941,961,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_37
Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0@EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_4,mine,they/them/their,108,Occurrence,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,Le Chambon-sur-Lignon,EVT_Trocme_Hewett_Nelly_58077_Plateau_Rescuer_4,45.06081,4.302941,961,Trocme_Hewett_Nelly_58077_Plateau_Rescuer_0
