name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
LiebmannH_50.233.0072_Plateau_0,I,she/her,54,Person,LiebmannH_50.233.0072_Plateau,,,,,,LiebmannH_50.233.0072_Plateau_0
LiebmannH_50.233.0072_Plateau_0@EVT_LiebmannH_50.233.0072_Plateau_1,I,she/her,54,Occurrence,LiebmannH_50.233.0072_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH_50.233.0072_Plateau_1,45.06081,4.302941,961,LiebmannH_50.233.0072_Plateau_0
LiebmannH_50.233.0072_Plateau_21,Annemasse,,0,Person,LiebmannH_50.233.0072_Plateau,,,,,,LiebmannH_50.233.0072_Plateau_21
LiebmannH_50.233.0072_Plateau_21@EVT_LiebmannH_50.233.0072_Plateau_1,Annemasse,,0,Occurrence,LiebmannH_50.233.0072_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH_50.233.0072_Plateau_1,45.06081,4.302941,961,LiebmannH_50.233.0072_Plateau_21
LiebmannH_50.233.0072_Plateau_0@EVT_LiebmannH_50.233.0072_Plateau_2,I,she/her,54,Occurrence,LiebmannH_50.233.0072_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH_50.233.0072_Plateau_2,45.06081,4.302941,961,LiebmannH_50.233.0072_Plateau_0
LiebmannH_50.233.0072_Plateau_22,a social worker,,0,Person,LiebmannH_50.233.0072_Plateau,,,,,,LiebmannH_50.233.0072_Plateau_22
LiebmannH_50.233.0072_Plateau_22@EVT_LiebmannH_50.233.0072_Plateau_2,a social worker,,0,Occurrence,LiebmannH_50.233.0072_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH_50.233.0072_Plateau_2,45.06081,4.302941,961,LiebmannH_50.233.0072_Plateau_22
LiebmannH_50.233.0072_Plateau_0@EVT_LiebmannH_50.233.0072_Plateau_3,I,she/her,54,Occurrence,LiebmannH_50.233.0072_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH_50.233.0072_Plateau_3,45.06081,4.302941,961,LiebmannH_50.233.0072_Plateau_0
LiebmannH_50.233.0072_Plateau_23,my mother,she/her,4,Person,LiebmannH_50.233.0072_Plateau,,,,,,LiebmannH_50.233.0072_Plateau_23
LiebmannH_50.233.0072_Plateau_23@EVT_LiebmannH_50.233.0072_Plateau_3,my mother,she/her,4,Occurrence,LiebmannH_50.233.0072_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH_50.233.0072_Plateau_3,45.06081,4.302941,961,LiebmannH_50.233.0072_Plateau_23
